,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
6/20/22,5:00,0,2592,851,0,45,837,3,0,0,0,-255,0,0,4072,20.42
6/20/22,6:00,0,2437,924,0,45,718,1,0,0,0,-32,0,0,4093,22.93
6/20/22,7:00,0,2526,1061,0,45,559,1,0,0,0,-147,0,0,4044,22.9
6/20/22,8:00,0,2603,1216,0,45,357,2,0,1,0,-262,0,0,3962,23.73
6/20/22,9:00,0,2751,1146,0,46,163,2,0,50,0,-441,0,0,3716,26
6/20/22,10:00,0,2758,1100,0,45,50,2,0,49,0,-433,0,0,3571,28.63
6/20/22,11:00,0,2610,1211,0,45,2,4,0,0,0,-422,0,0,3450,23.95
6/20/22,12:00,0,2594,1056,0,46,0,5,0,0,0,-406,0,0,3294,19.29
6/20/22,13:00,0,2650,902,0,45,0,4,0,0,0,-438,0,0,3163,18.4
6/20/22,14:00,0,2734,805,0,46,0,6,0,0,0,-525,0,0,3066,17.79
6/20/22,15:00,0,2625,759,0,47,0,7,0,0,0,-483,0,0,2955,15.67
6/20/22,16:00,0,2453,799,0,45,0,6,0,0,0,-531,0,0,2772,15.02
6/20/22,17:00,0,2457,636,0,47,0,7,0,0,0,-405,0,0,2741,11.48
6/20/22,18:00,0,2374,803,0,46,0,8,-119,0,0,-220,0,0,2892,9.85
6/20/22,19:00,0,2247,1020,0,45,0,10,0,0,0,-319,0,0,3003,12.7
6/20/22,20:00,0,2260,1022,0,47,3,12,0,0,0,-355,0,0,2989,13.72
6/20/22,21:00,0,2238,1023,0,46,39,12,0,0,0,-427,0,0,2931,14.85
6/20/22,22:00,0,2417,829,0,47,135,10,0,0,0,-526,0,0,2911,15.36
6/20/22,23:00,0,2428,748,0,47,255,5,0,0,0,-442,0,0,3040,15.55
6/21/22,0:00,0,2418,837,0,46,440,2,0,0,0,-272,0,0,3471,17.3
6/21/22,1:00,0,2400,936,0,45,640,0,0,0,0,-151,0,0,3871,22.9
6/21/22,2:00,0,2419,967,0,46,818,1,0,0,0,-216,0,0,4035,23.09
6/21/22,3:00,0,2546,903,0,45,804,1,0,0,0,-138,0,0,4161,25.15
6/21/22,4:00,0,2547,924,0,45,673,1,0,0,0,-219,0,0,3971,20.87
6/21/22,5:00,0,2614,960,0,46,524,1,0,1,0,-40,0,0,4106,25.03
6/21/22,6:00,0,2649,1009,0,45,452,1,0,50,0,-98,0,0,4108,26.94
6/21/22,7:00,0,2604,1017,0,45,271,1,0,50,32,0,0,0,4019,27.07
6/21/22,8:00,0,2583,1023,0,46,184,3,0,50,1,0,0,0,3889,27.39
6/21/22,9:00,0,2498,920,0,46,165,4,0,50,0,-2,0,0,3680,27.2
6/21/22,10:00,0,2459,1059,0,45,64,8,0,35,0,-103,0,0,3567,24.41
6/21/22,11:00,0,2470,1011,0,46,3,9,0,0,0,-88,0,0,3451,21.3
6/21/22,12:00,0,2456,890,0,45,0,9,0,0,0,-89,0,0,3311,18.96
6/21/22,13:00,0,2425,915,0,47,0,13,0,0,0,-213,0,0,3186,17.69
6/21/22,14:00,0,2273,915,0,52,0,18,0,0,0,-204,0,0,3054,15.87
6/21/22,15:00,0,2245,979,0,62,0,17,0,0,0,-353,0,0,2950,15.51
6/21/22,16:00,0,2226,756,0,67,0,13,0,0,0,-283,0,0,2779,15.68
6/21/22,17:00,0,2254,822,0,76,0,13,0,0,0,-399,0,0,2766,15.42
6/21/22,18:00,0,2257,795,0,75,0,20,0,0,0,-283,0,0,2864,15.54
6/21/22,19:00,0,2234,1049,0,76,0,27,0,0,0,-396,0,0,2990,15.91
6/21/22,20:00,0,2243,1062,0,78,4,23,0,0,0,-385,0,0,3026,17.22
6/21/22,21:00,0,2313,857,0,78,56,16,0,0,0,-369,0,0,2951,16.6
6/21/22,22:00,0,2300,680,0,79,187,6,0,0,0,-347,0,0,2905,15.78
6/21/22,23:00,0,2371,667,0,79,393,2,0,0,0,-452,0,0,3059,15.63
6/22/22,0:00,0,2588,832,0,78,629,0,0,0,0,-608,0,0,3518,17.93
6/22/22,1:00,0,2675,994,0,76,799,0,0,0,0,-625,0,0,3919,23.56
6/22/22,2:00,0,2842,694,0,77,782,1,0,0,0,-365,0,0,4031,27.16
6/22/22,3:00,0,2838,655,0,76,819,0,0,0,0,-310,0,0,4079,27.1
6/22/22,4:00,0,2838,677,0,76,658,1,0,0,0,-314,0,0,3935,19.12
6/22/22,5:00,0,2980,822,0,76,423,2,0,0,0,-216,0,0,4087,25.59
6/22/22,6:00,0,2916,959,0,77,350,2,0,0,0,-264,0,0,4040,28.12
6/22/22,7:00,0,2825,1033,0,77,291,1,0,1,0,-293,0,0,3934,27.96
6/22/22,8:00,0,2852,1101,0,77,173,1,0,50,0,-387,0,0,3866,30.19
6/22/22,9:00,0,2705,1100,0,77,88,2,0,50,0,-361,0,0,3659,30.03
6/22/22,10:00,0,2606,1163,0,77,59,1,0,49,0,-423,0,0,3533,30.18
6/22/22,11:00,0,2614,1155,0,77,2,2,0,0,0,-406,0,0,3445,28.69
6/22/22,12:00,0,2575,1078,0,77,0,1,0,0,0,-429,0,0,3302,23.49
6/22/22,13:00,0,2441,886,0,77,0,1,0,0,0,-191,0,0,3215,18.94
6/22/22,14:00,0,2336,983,0,78,0,3,0,0,0,-318,0,0,3082,18.03
6/22/22,15:00,0,2214,940,0,79,0,5,0,0,0,-248,0,0,2990,15.82
6/22/22,16:00,0,2097,876,0,77,0,5,-120,0,0,-103,0,0,2832,16.6
6/22/22,17:00,0,2170,867,0,78,0,7,-122,0,0,-198,0,0,2803,15.96
6/22/22,18:00,0,2225,865,0,77,0,17,-60,0,0,-219,0,0,2904,15.92
6/22/22,19:00,0,2348,935,0,79,0,15,0,0,0,-355,0,0,3022,15.96
6/22/22,20:00,0,2268,967,0,78,3,20,0,0,0,-350,0,0,2986,15.99
6/22/22,21:00,0,2306,897,0,78,52,13,0,0,0,-418,0,0,2929,16.6
6/22/22,22:00,0,2389,823,0,78,208,11,0,0,0,-541,0,0,2967,15.52
6/22/22,23:00,0,2450,752,0,77,447,8,0,0,0,-560,0,0,3173,15.18
6/23/22,0:00,0,2563,865,0,77,618,9,0,0,0,-442,0,0,3690,18.34
6/23/22,1:00,0,2768,1081,0,77,755,10,0,0,0,-569,0,0,4121,21.16
6/23/22,2:00,0,2881,875,0,77,850,6,0,0,0,-428,0,0,4261,19.38
6/23/22,3:00,0,2982,983,0,76,863,3,0,0,0,-530,0,0,4378,18.95
6/23/22,4:00,0,3003,821,0,77,829,5,0,0,0,-501,0,0,4234,18.16
6/23/22,5:00,0,3004,819,0,77,854,9,0,0,0,-340,0,0,4423,22.58
6/23/22,6:00,0,3046,927,0,77,779,10,0,1,0,-341,0,0,4499,23.15
6/23/22,7:00,0,3143,1039,0,76,539,6,0,50,0,-403,0,0,4449,20.88
6/23/22,8:00,0,3050,1195,0,77,294,5,0,50,0,-315,0,0,4356,23.52
6/23/22,9:00,0,2877,1075,0,76,149,8,0,50,0,-128,0,0,4107,24.36
6/23/22,10:00,0,2798,1166,0,77,39,6,0,50,0,-181,0,0,3954,30.03
6/23/22,11:00,0,2763,1060,0,77,1,32,0,50,0,-182,0,0,3800,28.4
6/23/22,12:00,0,2618,1049,0,77,0,47,0,50,0,-229,0,0,3611,25.64
6/23/22,13:00,0,2561,924,0,77,0,46,0,13,0,-147,0,0,3474,23.03
6/23/22,14:00,0,2483,956,0,77,0,44,0,0,0,-242,0,0,3318,21.54
6/23/22,15:00,0,2436,987,0,77,0,47,0,0,0,-364,0,0,3184,18.05
6/23/22,16:00,0,2463,825,0,77,0,70,0,0,0,-419,0,0,3015,17.67
6/23/22,17:00,0,2504,741,0,77,0,79,0,0,0,-451,0,0,2951,16.6
6/23/22,18:00,0,2522,759,0,77,0,91,0,0,0,-402,0,0,3047,16.59
6/23/22,19:00,0,2498,848,0,77,0,104,0,0,0,-406,0,0,3122,16.59
6/23/22,20:00,0,2350,917,0,78,2,101,0,0,0,-356,0,0,3090,17.31
6/23/22,21:00,0,2423,881,0,77,17,93,0,0,0,-437,0,0,3053,16.82
6/23/22,22:00,0,2483,909,0,77,48,101,0,0,0,-520,0,0,3098,15.82
6/23/22,23:00,0,2503,1068,0,77,142,85,0,0,0,-573,0,0,3301,15.66
6/24/22,0:00,0,2549,931,0,77,328,86,0,0,0,-144,0,0,3827,19.27
6/24/22,1:00,0,2471,973,0,77,549,87,0,0,132,0,0,0,4289,27.53
6/24/22,2:00,0,2590,1079,0,75,631,86,0,0,0,-29,0,0,4432,23.38
6/24/22,3:00,0,2440,1234,0,76,768,82,0,0,0,-33,0,0,4567,24.14
6/24/22,4:00,0,2518,1250,0,77,595,83,0,0,0,-68,0,0,4455,18.2
6/24/22,5:00,0,2630,1328,0,76,316,79,0,0,171,0,0,0,4600,21.04
6/24/22,6:00,0,2826,1052,0,77,245,88,0,0,262,0,0,0,4550,23.19
6/24/22,7:00,0,2798,1105,0,76,254,98,0,1,123,0,0,0,4454,20.88
6/24/22,8:00,0,2771,995,0,77,222,89,0,50,175,0,0,0,4379,23.32
6/24/22,9:00,0,2771,1142,0,76,114,87,0,98,0,-155,0,0,4133,32.57
6/24/22,10:00,0,2729,1207,0,76,11,83,0,99,0,-301,0,0,3903,37.8
6/24/22,11:00,0,2547,1102,0,74,1,58,0,51,0,-228,0,0,3605,42.06
6/24/22,12:00,0,2540,1147,0,76,0,42,0,0,0,-387,0,0,3418,22.59
6/24/22,13:00,0,2577,890,0,75,0,35,0,0,0,-253,0,0,3324,21.04
6/24/22,14:00,0,2391,837,0,75,0,29,0,0,0,-163,0,0,3168,21.2
6/24/22,15:00,0,2294,803,0,75,0,49,0,0,0,-182,0,0,3039,18.4
6/24/22,16:00,0,2232,799,0,75,0,71,-120,0,0,-214,0,0,2843,19.89
6/24/22,17:00,0,2262,717,0,75,0,81,-122,0,0,-259,0,0,2754,20.26
6/24/22,18:00,0,2053,859,0,75,0,72,0,0,0,-246,0,0,2812,19.76
6/24/22,19:00,0,1980,1103,0,76,0,73,0,0,0,-314,0,0,2917,20.17
6/24/22,20:00,0,1826,1107,0,75,4,72,0,0,0,-184,0,0,2899,20.73
6/24/22,21:00,0,1840,1088,0,75,62,79,0,0,0,-311,0,0,2833,19.5
6/24/22,22:00,0,1846,957,0,74,221,80,-119,0,0,-292,0,0,2767,18.75
6/24/22,23:00,0,1871,909,0,74,429,69,-121,0,0,-366,0,0,2865,17.45
6/25/22,0:00,0,1868,936,0,74,655,67,0,0,0,-453,0,0,3147,22.7
6/25/22,1:00,0,1908,931,0,74,833,72,0,0,0,-400,0,0,3417,26.1
6/25/22,2:00,0,2044,918,0,74,927,69,0,0,0,-474,0,0,3558,26.1
6/25/22,3:00,0,2003,822,0,74,988,74,0,0,0,-333,0,0,3629,22.62
6/25/22,4:00,0,1913,875,0,74,944,82,0,0,0,-306,0,0,3582,21.36
6/25/22,5:00,0,1884,973,0,74,896,78,0,0,0,-336,0,0,3569,19.91
6/25/22,6:00,0,1843,1024,0,74,806,68,0,0,0,-258,0,0,3556,20.07
6/25/22,7:00,0,2001,1058,0,73,576,62,0,0,0,-259,0,0,3510,24.01
6/25/22,8:00,0,2063,1127,0,74,367,49,0,3,0,-203,0,0,3479,29.04
6/25/22,9:00,0,2036,1115,0,74,179,33,0,100,0,-191,0,0,3345,34.16
6/25/22,10:00,0,2028,1336,0,77,50,19,0,100,0,-336,0,0,3275,32.28
6/25/22,11:00,0,2032,1301,0,80,1,19,0,99,0,-354,0,0,3178,39.67
6/25/22,12:00,0,2035,1316,0,85,0,22,0,37,0,-429,0,0,3067,35.87
6/25/22,13:00,0,2035,1181,0,94,0,28,0,0,0,-433,0,0,2905,23.71
6/25/22,14:00,0,2038,1088,0,103,0,33,0,0,0,-484,0,0,2778,21.77
6/25/22,15:00,0,1970,945,0,114,0,47,0,0,0,-419,0,0,2657,19.98
6/25/22,16:00,0,1965,818,0,116,0,57,0,0,0,-455,0,0,2501,25.58
6/25/22,17:00,0,1916,783,0,111,0,68,0,0,0,-459,0,0,2419,20.59
6/25/22,18:00,0,1902,778,0,99,0,61,0,0,0,-310,0,0,2531,21.16
6/25/22,19:00,0,1762,810,0,99,0,60,0,0,0,-113,0,0,2619,20.64
6/25/22,20:00,0,1742,861,0,99,4,77,0,0,0,-187,0,0,2597,21.16
6/25/22,21:00,0,1705,932,0,100,54,88,0,0,0,-364,0,0,2515,20.35
6/25/22,22:00,0,1698,836,0,99,194,77,0,0,0,-459,0,0,2445,17.19
6/25/22,23:00,0,1757,792,0,99,443,66,0,0,0,-605,0,0,2553,14.58
6/26/22,0:00,0,1882,777,0,97,592,66,0,0,0,-614,0,0,2800,10.85
6/26/22,1:00,0,1847,751,0,82,630,79,0,0,0,-376,0,0,3013,17.45
6/26/22,2:00,0,1356,740,0,81,634,81,0,0,208,0,0,0,3101,21.15
6/26/22,3:00,0,1522,847,0,93,573,77,0,0,31,0,0,0,3142,19.43
6/26/22,4:00,0,1332,761,0,96,732,73,0,0,176,0,0,0,3170,25.16
6/26/22,5:00,0,1352,796,0,96,672,69,0,0,212,0,0,0,3196,19.42
6/26/22,6:00,0,1708,892,0,97,537,73,0,0,0,-27,0,0,3279,20.61
6/26/22,7:00,0,1880,961,0,110,395,76,0,0,0,-246,0,0,3176,19.28
6/26/22,8:00,0,1882,1062,0,117,272,77,0,0,0,-172,0,0,3237,21.3
6/26/22,9:00,0,1995,1172,0,118,130,71,0,2,0,-200,0,0,3288,35.29
6/26/22,10:00,0,2003,1141,0,117,52,65,0,50,0,-160,0,0,3268,43.51
6/26/22,11:00,0,2010,1094,0,117,1,75,0,0,0,-112,0,0,3186,30.39
6/26/22,12:00,0,1932,1180,0,118,0,71,0,0,0,-231,0,0,3070,34.22
6/26/22,13:00,0,1865,1009,0,117,0,64,0,0,0,-130,0,0,2924,28.18
6/26/22,14:00,0,1916,923,0,117,0,59,0,0,0,-241,0,0,2774,33.14
6/26/22,15:00,0,1901,852,0,117,0,51,0,0,0,-266,0,0,2655,24.21
6/26/22,16:00,0,1888,761,0,117,0,62,0,0,0,-309,0,0,2519,21.4
6/26/22,17:00,0,1758,850,0,117,0,93,0,0,0,-328,0,0,2490,18.82
6/26/22,18:00,0,1818,885,0,116,0,99,0,0,0,-342,0,0,2576,18.17
6/26/22,19:00,0,1934,912,0,118,0,86,0,0,0,-353,0,0,2697,17.22
6/26/22,20:00,0,2111,898,0,117,2,77,0,0,0,-475,0,0,2729,16.66
6/26/22,21:00,0,2311,861,0,117,35,66,0,0,0,-650,0,0,2739,15.95
6/26/22,22:00,0,2506,755,0,117,134,69,0,0,0,-728,0,0,2851,16.95
6/26/22,23:00,0,2618,717,0,117,287,60,0,0,0,-580,0,0,3219,18.3
6/27/22,0:00,0,2804,767,0,116,420,50,0,0,0,-294,0,0,3864,17.82
6/27/22,1:00,0,2796,888,0,116,576,48,0,0,0,-114,0,0,4310,29.6
6/27/22,2:00,0,2777,959,0,116,802,58,0,0,0,-221,0,0,4490,29.72
6/27/22,3:00,0,2964,1183,0,116,691,59,0,0,0,-428,0,0,4586,30.27
6/27/22,4:00,0,3118,1035,0,115,569,55,0,0,0,-455,0,0,4437,23.94
6/27/22,5:00,0,3144,841,0,117,584,55,0,0,0,-162,0,0,4579,30.39
6/27/22,6:00,0,3146,964,0,116,480,54,0,0,0,-145,0,0,4616,44.09
6/27/22,7:00,0,3115,886,0,116,312,40,0,0,6,0,0,0,4476,45.01
6/27/22,8:00,0,3124,753,0,116,241,31,0,0,104,0,0,0,4370,47.51
6/27/22,9:00,0,2943,1194,0,113,107,12,0,50,0,-301,0,0,4117,52.68
6/27/22,10:00,0,2870,1205,0,96,38,20,0,50,0,-344,0,0,3936,51
6/27/22,11:00,0,2850,1180,0,79,1,15,0,50,0,-397,0,0,3778,51
6/27/22,12:00,0,2858,1085,0,74,0,14,0,49,0,-468,0,0,3612,50.33
6/27/22,13:00,0,2771,983,0,74,0,16,0,0,0,-402,0,0,3441,46.85
6/27/22,14:00,0,2702,880,0,74,0,17,0,0,0,-394,0,0,3279,35.29
6/27/22,15:00,0,2671,777,0,73,0,15,0,0,0,-439,0,0,3097,23.18
6/27/22,16:00,0,2582,768,0,74,0,12,0,0,0,-505,0,0,2931,19.4
6/27/22,17:00,0,2522,795,0,76,0,15,0,0,0,-529,0,0,2878,18.33
6/27/22,18:00,0,2526,895,0,74,0,18,0,0,0,-539,0,0,2975,18.82
6/27/22,19:00,0,2480,928,0,75,0,22,0,0,0,-456,0,0,3049,18.85
6/27/22,20:00,0,2489,934,0,76,3,23,0,0,0,-467,0,0,3058,19.43
6/27/22,21:00,0,2506,896,0,75,51,30,0,0,0,-533,0,0,3024,18.83
6/27/22,22:00,0,2530,747,0,75,175,38,0,0,0,-478,0,0,3087,21.13
6/27/22,23:00,0,2600,762,0,74,389,39,0,0,0,-429,0,0,3435,18.31
6/28/22,0:00,0,2684,910,0,75,590,44,0,0,0,-217,0,0,4085,21.75
6/28/22,1:00,0,2856,958,0,75,764,53,0,0,0,-151,0,0,4555,30.52
6/28/22,2:00,0,2927,1023,0,69,861,43,0,0,0,-225,0,0,4698,30.58
6/28/22,3:00,0,2942,998,0,69,942,42,0,0,0,-204,0,0,4789,31.79
6/28/22,4:00,0,3060,821,0,69,1002,39,0,0,0,-323,0,0,4668,30.39
6/28/22,5:00,0,3114,918,0,69,931,45,0,0,0,-170,0,0,4907,37.01
6/28/22,6:00,0,3140,921,0,67,689,54,0,0,35,0,0,0,4905,45.01
6/28/22,7:00,0,3058,932,0,69,579,57,0,0,94,0,0,0,4788,46.01
6/28/22,8:00,0,2952,1052,0,69,434,27,0,0,218,0,0,0,4752,60.95
6/28/22,9:00,0,2984,1100,0,73,231,16,0,2,91,0,0,0,4497,80
6/28/22,10:00,0,3045,1121,0,74,53,16,0,99,0,-148,0,0,4259,66.96
6/28/22,11:00,0,2992,1061,0,73,1,28,0,98,0,-212,0,0,4042,57.68
6/28/22,12:00,0,2828,986,0,74,0,26,0,1,0,-87,0,0,3828,55.01
6/28/22,13:00,0,2798,895,0,75,0,42,0,0,0,-185,0,0,3625,42.32
6/28/22,14:00,0,2764,836,0,74,0,66,0,0,0,-301,0,0,3438,28.08
6/28/22,15:00,0,2729,784,0,74,0,76,0,0,0,-400,0,0,3263,20.96
6/28/22,16:00,0,2657,670,0,74,0,77,0,0,0,-457,0,0,3021,27.78
6/28/22,17:00,0,2630,681,0,74,0,72,0,0,0,-506,0,0,2951,21.59
6/28/22,18:00,0,2648,836,0,72,0,70,0,0,0,-617,0,0,3010,23.36
6/28/22,19:00,0,2675,839,0,72,0,78,0,0,0,-575,0,0,3089,26.86
6/28/22,20:00,0,2659,818,0,74,3,75,0,0,0,-549,0,0,3079,23.15
6/28/22,21:00,0,2679,829,0,70,52,68,0,0,0,-644,0,0,3055,21.35
6/28/22,22:00,0,2652,756,0,69,188,66,0,0,0,-581,0,0,3151,19.2
6/28/22,23:00,0,2729,775,0,72,400,58,0,0,0,-551,0,0,3482,18.31
6/29/22,0:00,0,2880,945,0,69,610,50,0,0,0,-453,0,0,4102,22.58
6/29/22,1:00,0,3052,938,0,67,794,48,0,0,0,-326,0,0,4572,30.39
6/29/22,2:00,0,3069,933,0,67,954,60,0,0,0,-334,0,0,4749,30.39
6/29/22,3:00,0,2929,985,0,68,1025,71,0,0,0,-231,0,0,4846,30.39
6/29/22,4:00,0,2978,814,0,71,1025,70,0,0,0,-250,0,0,4708,30.29
6/29/22,5:00,0,3125,1031,0,71,968,63,0,0,0,-392,0,0,4865,30.49
6/29/22,6:00,0,3121,1026,0,72,862,58,0,0,0,-253,0,0,4887,46.01
6/29/22,7:00,0,3060,1145,0,72,696,50,0,0,0,-202,0,0,4820,47.01
6/29/22,8:00,0,3113,1148,0,71,478,43,0,0,0,-79,0,0,4774,67.73
6/29/22,9:00,0,3142,1015,0,72,239,45,0,3,0,-9,0,0,4507,80.61
6/29/22,10:00,0,3136,1048,0,72,70,47,0,99,0,-218,0,0,4254,85.5
6/29/22,11:00,0,2951,1085,0,73,3,37,0,99,0,-243,0,0,4005,80.56
6/29/22,12:00,0,2813,1092,0,73,0,33,0,50,0,-263,0,0,3798,70.01
6/29/22,13:00,0,2797,962,0,73,0,29,0,1,0,-278,0,0,3584,44.67
6/29/22,14:00,0,2767,828,0,72,0,28,0,0,0,-288,0,0,3407,30.15
6/29/22,15:00,0,2640,721,0,73,0,30,0,0,0,-238,0,0,3226,28.74
6/29/22,16:00,0,2616,704,0,72,0,29,0,0,0,-415,0,0,3006,40.69
6/29/22,17:00,0,2572,813,0,72,0,31,0,0,0,-534,0,0,2954,36.8
6/29/22,18:00,0,2537,857,0,72,0,30,0,0,0,-489,0,0,3007,33.45
6/29/22,19:00,0,2543,849,0,72,0,31,0,0,0,-414,0,0,3081,30.27
6/29/22,20:00,0,2509,885,0,73,3,31,0,0,0,-426,0,0,3074,30.55
6/29/22,21:00,0,2554,941,0,72,55,23,0,0,0,-569,0,0,3076,26.59
6/29/22,22:00,0,2440,968,0,72,183,18,0,0,0,-509,0,0,3172,19.2
6/29/22,23:00,0,2521,945,0,71,389,9,0,0,0,-464,0,0,3471,18.75
6/30/22,0:00,0,2650,1090,0,72,614,6,0,0,0,-365,0,0,4067,22.58
6/30/22,1:00,0,2907,1066,0,71,818,5,0,0,0,-326,0,0,4542,31.63
6/30/22,2:00,0,2985,1052,0,73,961,5,0,0,0,-364,0,0,4711,31.73
6/30/22,3:00,0,3019,1022,0,70,1026,4,0,0,0,-293,0,0,4849,35.47
6/30/22,4:00,0,3010,1008,0,68,1012,5,0,0,0,-376,0,0,4728,32.87
6/30/22,5:00,0,3049,1041,0,68,962,9,0,0,0,-222,0,0,4906,41.78
6/30/22,6:00,0,3000,1161,0,67,855,15,0,0,0,-183,0,0,4915,48.51
6/30/22,7:00,0,2953,1316,0,66,676,13,0,0,0,-222,0,0,4803,50.76
6/30/22,8:00,0,2984,1286,0,68,481,9,0,2,0,-106,0,0,4723,70.56
6/30/22,9:00,0,2915,1278,0,67,247,5,0,98,0,-173,0,0,4437,81.12
6/30/22,10:00,0,3018,1169,0,69,70,4,0,98,0,-223,0,0,4205,100
6/30/22,11:00,0,2960,1186,0,72,2,3,0,50,0,-327,0,0,3946,81
6/30/22,12:00,0,2893,1126,0,71,0,5,0,5,0,-362,0,0,3738,70.01
6/30/22,13:00,0,2851,1047,0,69,0,5,0,0,0,-401,0,0,3571,47.68
6/30/22,14:00,0,2650,934,0,69,0,6,0,0,0,-292,0,0,3366,31.99
6/30/22,15:00,0,2605,841,0,68,0,8,0,0,0,-338,0,0,3184,32.53
6/30/22,16:00,0,2577,714,0,68,0,9,0,0,0,-400,0,0,2968,26.46
6/30/22,17:00,0,2518,743,0,68,0,12,0,0,0,-431,0,0,2909,23.78
6/30/22,18:00,0,2541,803,0,69,0,18,0,0,0,-473,0,0,2957,21.75
6/30/22,19:00,0,2603,749,0,68,0,20,0,0,0,-396,0,0,3044,21.86
6/30/22,20:00,0,2656,715,0,68,3,18,0,0,0,-441,0,0,3019,25.35
6/30/22,21:00,0,2669,703,0,69,64,18,0,0,0,-495,0,0,3027,22.17
6/30/22,22:00,0,2632,696,0,68,241,9,0,0,0,-511,0,0,3135,19.54
6/30/22,23:00,0,2601,823,0,70,467,2,0,0,0,-515,0,0,3448,18.23
7/1/22,0:00,0,2728,995,0,74,700,3,0,0,0,-446,0,0,4054,9.16
7/1/22,1:00,0,2879,1134,0,77,886,4,0,0,0,-432,0,0,4548,27.25
7/1/22,2:00,0,2988,1006,0,86,1001,4,0,0,0,-360,0,0,4725,30.39
7/1/22,3:00,0,2967,1040,0,91,1048,4,0,0,0,-347,0,0,4802,30.39
7/1/22,4:00,0,2940,899,0,92,1053,4,0,0,0,-320,0,0,4667,26.93
7/1/22,5:00,0,3004,1000,0,92,1008,4,0,0,0,-324,0,0,4783,30.39
7/1/22,6:00,0,2928,1123,0,99,900,3,0,0,0,-260,0,0,4792,45
7/1/22,7:00,0,2981,1209,0,110,715,2,0,0,0,-312,0,0,4704,40.42
7/1/22,8:00,0,3049,1197,0,115,482,1,0,3,0,-231,0,0,4615,90.51
7/1/22,9:00,0,2981,1199,0,117,245,0,0,98,0,-298,0,0,4341,81
7/1/22,10:00,0,2934,1187,0,117,74,0,0,98,0,-319,0,0,4090,100.02
7/1/22,11:00,0,2868,1133,0,116,3,0,0,97,0,-376,0,0,3841,64.5
7/1/22,12:00,0,2915,1071,0,117,0,1,0,97,0,-539,0,0,3663,31.86
7/1/22,13:00,0,2752,984,0,116,0,1,0,11,0,-397,0,0,3466,30.39
7/1/22,14:00,0,2596,946,0,118,0,0,0,0,0,-357,0,0,3303,22.06
7/1/22,15:00,0,2536,857,0,117,0,0,0,0,0,-377,0,0,3134,20.52
7/1/22,16:00,0,2547,719,0,117,0,0,0,0,0,-460,0,0,2924,42.83
7/1/22,17:00,0,2531,649,0,117,0,0,0,0,0,-489,0,0,2809,39.39
7/1/22,18:00,0,2422,783,0,118,0,1,0,0,0,-462,0,0,2862,32.74
7/1/22,19:00,0,2380,855,0,118,0,1,0,0,0,-419,0,0,2934,36.03
7/1/22,20:00,0,2411,757,0,118,3,1,0,0,0,-393,0,0,2896,33.05
7/1/22,21:00,0,2416,680,0,118,64,0,0,0,0,-425,0,0,2853,27.52
7/1/22,22:00,0,2429,635,0,117,246,0,0,0,0,-570,0,0,2857,20.56
7/1/22,23:00,0,2295,645,0,117,478,0,0,0,0,-519,0,0,3015,19.47
7/2/22,0:00,0,2195,708,0,116,711,0,0,0,0,-375,0,0,3354,17.28
7/2/22,1:00,0,2384,833,0,116,895,0,0,0,0,-525,0,0,3704,17.21
7/2/22,2:00,0,2423,885,0,115,1006,0,0,0,0,-571,0,0,3858,18.92
7/2/22,3:00,0,2438,792,0,116,1052,2,0,0,0,-458,0,0,3943,17.57
7/2/22,4:00,0,2453,735,0,116,1054,3,0,0,0,-439,0,0,3922,18.16
7/2/22,5:00,0,2453,807,0,116,1006,2,0,0,0,-434,0,0,3950,20.14
7/2/22,6:00,0,2458,867,0,115,884,3,0,0,0,-377,0,0,3950,19.27
7/2/22,7:00,0,2474,907,0,117,692,3,0,0,0,-291,0,0,3901,16.9
7/2/22,8:00,0,2542,1037,0,115,460,3,0,0,0,-300,0,0,3858,27.28
7/2/22,9:00,0,2549,1110,0,116,221,8,0,2,0,-285,0,0,3721,31.07
7/2/22,10:00,0,2547,1169,0,116,68,11,0,97,0,-412,0,0,3596,30.48
7/2/22,11:00,0,2593,1089,0,117,3,12,0,97,0,-460,0,0,3451,33.55
7/2/22,12:00,0,2613,1020,0,117,0,17,0,6,0,-476,0,0,3297,31.4
7/2/22,13:00,0,2541,940,0,116,0,27,0,0,0,-505,0,0,3119,38.7
7/2/22,14:00,0,2505,808,0,118,0,34,0,0,0,-486,0,0,2979,39.89
7/2/22,15:00,0,2445,762,0,117,0,29,0,0,0,-524,0,0,2829,28.87
7/2/22,16:00,0,2415,736,0,117,0,22,0,0,0,-647,0,0,2643,27.32
7/2/22,17:00,0,2415,735,0,117,0,11,0,0,0,-725,0,0,2553,21.96
7/2/22,18:00,0,2390,769,0,118,0,9,0,0,0,-664,0,0,2623,21.51
7/2/22,19:00,0,2381,797,0,118,0,7,0,0,0,-580,0,0,2724,19.66
7/2/22,20:00,0,2376,749,0,117,3,7,0,0,0,-551,0,0,2701,20.16
7/2/22,21:00,0,2329,822,0,117,49,13,0,0,0,-674,0,0,2657,19.08
